word,source,word_length
gas,Oxford3000,3
gate,Oxford3000,4
gather,Oxford3000,6
general,Oxford3000,7
generally,Oxford3000,9
generate,Oxford3000,8
generation,Oxford3000,10
generous,Oxford3000,8
genre,Oxford3000,5
gentle,Oxford3000,6
gentleman,Oxford3000,9
geography,Oxford3000,9
get,Oxford3000,3
ghost,Oxford3000,5
giant,Oxford3000,5
gift,Oxford3000,4
girl,Oxford3000,4
girlfriend,Oxford3000,10
give,Oxford3000,4
glad,Oxford3000,4
glass,Oxford3000,5
global,Oxford3000,6
glove,Oxford3000,5
go,Oxford3000,2
goal,Oxford3000,4
god,Oxford3000,3
gold,Oxford3000,4
golf,Oxford3000,4
good,Oxford3000,4
goodbye,Oxford3000,7
goods,Oxford3000,5
govern,Oxford3000,6
government,Oxford3000,10
grab,Oxford3000,4
grade,Oxford3000,5
gradually,Oxford3000,9
graduate,Oxford3000,8
grain,Oxford3000,5
grand,Oxford3000,5
grandfather,Oxford3000,11
grandmother,Oxford3000,11
grandparent,Oxford3000,11
grant,Oxford3000,5
grass,Oxford3000,5
grateful,Oxford3000,8
great,Oxford3000,5
green,Oxford3000,5
greet,Oxford3000,5
grey,Oxford3000,4
ground,Oxford3000,6
group,Oxford3000,5
grow,Oxford3000,4
growth,Oxford3000,6
guarantee,Oxford3000,9
guard,Oxford3000,5
guess,Oxford3000,5
guest,Oxford3000,5
guide,Oxford3000,5
guilty,Oxford3000,6
guitar,Oxford3000,6
gun,Oxford3000,3
guy,Oxford3000,3
gym,Oxford3000,3
habit,Oxford3000,5
hair,Oxford3000,4
half,Oxford3000,4
hall,Oxford3000,4
hand,Oxford3000,4
handle,Oxford3000,6
hang,Oxford3000,4
happen,Oxford3000,6
happily,Oxford3000,7
happiness,Oxford3000,9
happy,Oxford3000,5
hard,Oxford3000,4
hardly,Oxford3000,6
harm,Oxford3000,4
harmful,Oxford3000,7
hat,Oxford3000,3
hate,Oxford3000,4
have,Oxford3000,4
have to,Oxford3000,7
he,Oxford3000,2
head,Oxford3000,4
headache,Oxford3000,8
headline,Oxford3000,8
health,Oxford3000,6
healthy,Oxford3000,7
hear,Oxford3000,4
hearing,Oxford3000,7
heart,Oxford3000,5
heat,Oxford3000,4
heating,Oxford3000,7
heaven,Oxford3000,6
heavily,Oxford3000,7
heavy,Oxford3000,5
heel,Oxford3000,4
height,Oxford3000,6
helicopter,Oxford3000,10
hell,Oxford3000,4
hello,Oxford3000,5
help,Oxford3000,4
helpful,Oxford3000,7
her,Oxford3000,3
here,Oxford3000,4
hero,Oxford3000,4
hers,Oxford3000,4
herself,Oxford3000,7
hesitate,Oxford3000,8
hey,Oxford3000,3
hi,Oxford3000,2
hide,Oxford3000,4
high,Oxford3000,4
highlight,Oxford3000,9
highly,Oxford3000,6
hill,Oxford3000,4
him,Oxford3000,3
himself,Oxford3000,7
hire,Oxford3000,4
his,Oxford3000,3
historic,Oxford3000,8
historical,Oxford3000,10
history,Oxford3000,7
hit,Oxford3000,3
hobby,Oxford3000,5
hockey,Oxford3000,6
hold,Oxford3000,4
hole,Oxford3000,4
holiday,Oxford3000,7
hollow,Oxford3000,6
holy,Oxford3000,4
home,Oxford3000,4
homework,Oxford3000,8
honest,Oxford3000,6
honour,Oxford3000,6
hope,Oxford3000,4
horrible,Oxford3000,8
horror,Oxford3000,6
horse,Oxford3000,5
hospital,Oxford3000,8
host,Oxford3000,4
hot,Oxford3000,3
hotel,Oxford3000,5
hour,Oxford3000,4
house,Oxford3000,5
household,Oxford3000,9
housing,Oxford3000,7
how,Oxford3000,3
however,Oxford3000,7
huge,Oxford3000,4
human,Oxford3000,5
humorous,Oxford3000,8
humour,Oxford3000,6
hundred,Oxford3000,7
hungry,Oxford3000,6
hunt,Oxford3000,4
hunting,Oxford3000,7
hurricane,Oxford3000,9
hurry,Oxford3000,5
hurt,Oxford3000,4
husband,Oxford3000,7
i,Oxford3000,1
ice,Oxford3000,3
ice cream,Oxford3000,9
idea,Oxford3000,4
ideal,Oxford3000,5
identify,Oxford3000,8
identity,Oxford3000,8
if,Oxford3000,2
ignore,Oxford3000,6
ill,Oxford3000,3
illegal,Oxford3000,7
illness,Oxford3000,7
illustrate,Oxford3000,10
illustration,Oxford3000,12
image,Oxford3000,5
imaginary,Oxford3000,9
imagination,Oxford3000,11
imagine,Oxford3000,7
immediate,Oxford3000,9
immediately,Oxford3000,11
immigrant,Oxford3000,9
impact,Oxford3000,6
impatient,Oxford3000,9
imply,Oxford3000,5
import,Oxford3000,6
importance,Oxford3000,10
important,Oxford3000,9
impose,Oxford3000,6
impossible,Oxford3000,10
impress,Oxford3000,7
impressed,Oxford3000,9
impression,Oxford3000,10
impressive,Oxford3000,10
improve,Oxford3000,7
improvement,Oxford3000,11
in,Oxford3000,2
inch,Oxford3000,4
incident,Oxford3000,8
include,Oxford3000,7
included,Oxford3000,8
including,Oxford3000,9
income,Oxford3000,6
increase,Oxford3000,8
increasingly,Oxford3000,12
incredible,Oxford3000,10
incredibly,Oxford3000,10
indeed,Oxford3000,6
independent,Oxford3000,11
indicate,Oxford3000,8
indirect,Oxford3000,8
individual,Oxford3000,10
indoor,Oxford3000,6
indoors,Oxford3000,7
industrial,Oxford3000,10
industry,Oxford3000,8
infection,Oxford3000,9
influence,Oxford3000,9
inform,Oxford3000,6
informal,Oxford3000,8
information,Oxford3000,11
ingredient,Oxford3000,10
initial,Oxford3000,7
initially,Oxford3000,9
initiative,Oxford3000,10
injure,Oxford3000,6
injured,Oxford3000,7
injury,Oxford3000,6
inner,Oxford3000,5
innocent,Oxford3000,8
insect,Oxford3000,6
inside,Oxford3000,6
insight,Oxford3000,7
insist,Oxford3000,6
inspire,Oxford3000,7
install,Oxford3000,7
instance,Oxford3000,8
instead,Oxford3000,7
institute,Oxford3000,9
institution,Oxford3000,11
instruction,Oxford3000,11
instructor,Oxford3000,10
instrument,Oxford3000,10
insurance,Oxford3000,9
intelligence,Oxford3000,12
intelligent,Oxford3000,11
intend,Oxford3000,6
intended,Oxford3000,8
intense,Oxford3000,7
intention,Oxford3000,9
interest,Oxford3000,8
interested,Oxford3000,10
interesting,Oxford3000,11
internal,Oxford3000,8
international,Oxford3000,13
internet,Oxford3000,8
interpret,Oxford3000,9
interrupt,Oxford3000,9
interview,Oxford3000,9
into,Oxford3000,4
introduce,Oxford3000,9
introduction,Oxford3000,12
invent,Oxford3000,6
invention,Oxford3000,9
invest,Oxford3000,6
investigate,Oxford3000,11
investigation,Oxford3000,13
investment,Oxford3000,10
invitation,Oxford3000,10
invite,Oxford3000,6
involve,Oxford3000,7
involved,Oxford3000,8
iron,Oxford3000,4
island,Oxford3000,6
issue,Oxford3000,5
it,Oxford3000,2
item,Oxford3000,4
its,Oxford3000,3
itself,Oxford3000,6
jacket,Oxford3000,6
jam,Oxford3000,3
january,Oxford3000,7
jazz,Oxford3000,4
jeans,Oxford3000,5
jewellery,Oxford3000,9
job,Oxford3000,3
join,Oxford3000,4
joke,Oxford3000,4
journal,Oxford3000,7
journalist,Oxford3000,10
journey,Oxford3000,7
joy,Oxford3000,3
judge,Oxford3000,5
judgement,Oxford3000,9
juice,Oxford3000,5
july,Oxford3000,4
jump,Oxford3000,4
june,Oxford3000,4
junior,Oxford3000,6
just,Oxford3000,4
justice,Oxford3000,7
justify,Oxford3000,7
keen,Oxford3000,4
keep,Oxford3000,4
key,Oxford3000,3
keyboard,Oxford3000,8
kick,Oxford3000,4
kid,Oxford3000,3
kill,Oxford3000,4
killing,Oxford3000,7
kilometre,Oxford3000,9
kind,Oxford3000,4
king,Oxford3000,4
kiss,Oxford3000,4
kitchen,Oxford3000,7
knee,Oxford3000,4
knife,Oxford3000,5
knock,Oxford3000,5
know,Oxford3000,4
knowledge,Oxford3000,9
lab,Oxford3000,3
label,Oxford3000,5
laboratory,Oxford3000,10
labour,Oxford3000,6
lack,Oxford3000,4
lady,Oxford3000,4
lake,Oxford3000,4
lamp,Oxford3000,4
land,Oxford3000,4
landscape,Oxford3000,9
language,Oxford3000,8
laptop,Oxford3000,6
large,Oxford3000,5
largely,Oxford3000,7
last,Oxford3000,4
late,Oxford3000,4
later,Oxford3000,5
latest,Oxford3000,6
laugh,Oxford3000,5
laughter,Oxford3000,8
launch,Oxford3000,6
law,Oxford3000,3
lawyer,Oxford3000,6
lay,Oxford3000,3
layer,Oxford3000,5
lazy,Oxford3000,4
lead,Oxford3000,4
leader,Oxford3000,6
leadership,Oxford3000,10
leading,Oxford3000,7
leaf,Oxford3000,4
league,Oxford3000,6
lean,Oxford3000,4
learn,Oxford3000,5
learning,Oxford3000,8
least,Oxford3000,5
leather,Oxford3000,7
leave,Oxford3000,5
lecture,Oxford3000,7
left,Oxford3000,4
leg,Oxford3000,3
legal,Oxford3000,5
leisure,Oxford3000,7
lemon,Oxford3000,5
lend,Oxford3000,4
length,Oxford3000,6
less,Oxford3000,4
lesson,Oxford3000,6
let,Oxford3000,3
letter,Oxford3000,6
level,Oxford3000,5
library,Oxford3000,7
licence,Oxford3000,7
lie,Oxford3000,3
life,Oxford3000,4
lifestyle,Oxford3000,9
lift,Oxford3000,4
light,Oxford3000,5
like,Oxford3000,4
likely,Oxford3000,6
limit,Oxford3000,5
limited,Oxford3000,7
line,Oxford3000,4
link,Oxford3000,4
lion,Oxford3000,4
lip,Oxford3000,3
liquid,Oxford3000,6
list,Oxford3000,4
listen,Oxford3000,6
listener,Oxford3000,8
literature,Oxford3000,10
little,Oxford3000,6
live,Oxford3000,4
lively,Oxford3000,6
living,Oxford3000,6
load,Oxford3000,4
loan,Oxford3000,4
local,Oxford3000,5
locate,Oxford3000,6
located,Oxford3000,7
location,Oxford3000,8
lock,Oxford3000,4
logical,Oxford3000,7
lonely,Oxford3000,6
long,Oxford3000,4
long-term,Oxford3000,9
look,Oxford3000,4
loose,Oxford3000,5
lord,Oxford3000,4
lorry,Oxford3000,5
lose,Oxford3000,4
loss,Oxford3000,4
lost,Oxford3000,4
lot,Oxford3000,3
loud,Oxford3000,4
loudly,Oxford3000,6
love,Oxford3000,4
lovely,Oxford3000,6
low,Oxford3000,3
lower,Oxford3000,5
luck,Oxford3000,4
lucky,Oxford3000,5
lunch,Oxford3000,5
lung,Oxford3000,4
luxury,Oxford3000,6
machine,Oxford3000,7
mad,Oxford3000,3
magazine,Oxford3000,8
magic,Oxford3000,5
mail,Oxford3000,4
main,Oxford3000,4
mainly,Oxford3000,6
maintain,Oxford3000,8
major,Oxford3000,5
majority,Oxford3000,8
make,Oxford3000,4
male,Oxford3000,4
mall,Oxford3000,4
man,Oxford3000,3
manage,Oxford3000,6
management,Oxford3000,10
manager,Oxford3000,7
manner,Oxford3000,6
many,Oxford3000,4
map,Oxford3000,3
march,Oxford3000,5
mark,Oxford3000,4
market,Oxford3000,6
marketing,Oxford3000,9
marriage,Oxford3000,8
married,Oxford3000,7
marry,Oxford3000,5
mass,Oxford3000,4
massive,Oxford3000,7
master,Oxford3000,6
match,Oxford3000,5
matching,Oxford3000,8
material,Oxford3000,8
mathematics,Oxford3000,11
maths,Oxford3000,5
matter,Oxford3000,6
maximum,Oxford3000,7
may,Oxford3000,3
maybe,Oxford3000,5
me,Oxford3000,2
meal,Oxford3000,4
mean,Oxford3000,4
meaning,Oxford3000,7
means,Oxford3000,5
meanwhile,Oxford3000,9
measure,Oxford3000,7
measurement,Oxford3000,11
meat,Oxford3000,4
media,Oxford3000,5
medical,Oxford3000,7
medicine,Oxford3000,8
medium,Oxford3000,6
meet,Oxford3000,4
meeting,Oxford3000,7
melt,Oxford3000,4
member,Oxford3000,6
memory,Oxford3000,6
mental,Oxford3000,6
mention,Oxford3000,7
menu,Oxford3000,4
mess,Oxford3000,4
message,Oxford3000,7
metal,Oxford3000,5
method,Oxford3000,6
metre,Oxford3000,5
middle,Oxford3000,6
midnight,Oxford3000,8
might,Oxford3000,5
mild,Oxford3000,4
mile,Oxford3000,4
military,Oxford3000,8
milk,Oxford3000,4
million,Oxford3000,7
mind,Oxford3000,4
mine,Oxford3000,4
mineral,Oxford3000,7
minimum,Oxford3000,7
minister,Oxford3000,8
minor,Oxford3000,5
minority,Oxford3000,8
minute,Oxford3000,6
mirror,Oxford3000,6
miss,Oxford3000,4
missing,Oxford3000,7
mission,Oxford3000,7
mistake,Oxford3000,7
mix,Oxford3000,3
mixed,Oxford3000,5
mixture,Oxford3000,7
mobile,Oxford3000,6
model,Oxford3000,5
modern,Oxford3000,6
modify,Oxford3000,6
moment,Oxford3000,6
monday,Oxford3000,6
money,Oxford3000,5
monitor,Oxford3000,7
monkey,Oxford3000,6
month,Oxford3000,5
mood,Oxford3000,4
moon,Oxford3000,4
moral,Oxford3000,5
more,Oxford3000,4
morning,Oxford3000,7
most,Oxford3000,4
mostly,Oxford3000,6
mother,Oxford3000,6
motor,Oxford3000,5
motorcycle,Oxford3000,10
mount,Oxford3000,5
mountain,Oxford3000,8
mouse,Oxford3000,5
mouth,Oxford3000,5
move,Oxford3000,4
movement,Oxford3000,8
movie,Oxford3000,5
much,Oxford3000,4
mud,Oxford3000,3
multiple,Oxford3000,8
multiply,Oxford3000,8
mum,Oxford3000,3
murder,Oxford3000,6
muscle,Oxford3000,6
museum,Oxford3000,6
music,Oxford3000,5
musical,Oxford3000,7
musician,Oxford3000,8
must,Oxford3000,4
my,Oxford3000,2
myself,Oxford3000,6
mysterious,Oxford3000,10
mystery,Oxford3000,7
nail,Oxford3000,4
name,Oxford3000,4
narrative,Oxford3000,9
narrow,Oxford3000,6
nation,Oxford3000,6
national,Oxford3000,8
native,Oxford3000,6
natural,Oxford3000,7
naturally,Oxford3000,9
nature,Oxford3000,6
near,Oxford3000,4
nearly,Oxford3000,6
neat,Oxford3000,4
necessarily,Oxford3000,11
necessary,Oxford3000,9
neck,Oxford3000,4
need,Oxford3000,4
needle,Oxford3000,6
negative,Oxford3000,8
neighbour,Oxford3000,9
neighbourhood,Oxford3000,13
neither,Oxford3000,7
nerve,Oxford3000,5
nervous,Oxford3000,7
net,Oxford3000,3
network,Oxford3000,7
never,Oxford3000,5
nevertheless,Oxford3000,12
new,Oxford3000,3
news,Oxford3000,4
newspaper,Oxford3000,9
next,Oxford3000,4
next to,Oxford3000,7
nice,Oxford3000,4
night,Oxford3000,5
nightmare,Oxford3000,9
nine,Oxford3000,4
nineteen,Oxford3000,8
ninety,Oxford3000,6
no,Oxford3000,2
no one,Oxford3000,6
nobody,Oxford3000,6
noise,Oxford3000,5
noisy,Oxford3000,5
none,Oxford3000,4
nor,Oxford3000,3
normal,Oxford3000,6
normally,Oxford3000,8
north,Oxford3000,5
northern,Oxford3000,8
nose,Oxford3000,4
not,Oxford3000,3
note,Oxford3000,4
nothing,Oxford3000,7
notice,Oxford3000,6
notion,Oxford3000,6
novel,Oxford3000,5
november,Oxford3000,8
now,Oxford3000,3
nowhere,Oxford3000,7
nuclear,Oxford3000,7
number,Oxford3000,6
numerous,Oxford3000,8
nurse,Oxford3000,5
nut,Oxford3000,3
o'clock,Oxford3000,7
obey,Oxford3000,4
object,Oxford3000,6
objective,Oxford3000,9
obligation,Oxford3000,10
observation,Oxford3000,11
observe,Oxford3000,7
obtain,Oxford3000,6
obvious,Oxford3000,7
obviously,Oxford3000,9
occasion,Oxford3000,8
occasionally,Oxford3000,12
occur,Oxford3000,5
ocean,Oxford3000,5
october,Oxford3000,7
odd,Oxford3000,3
of,Oxford3000,2
off,Oxford3000,3
offence,Oxford3000,7
offend,Oxford3000,6
offensive,Oxford3000,9
offer,Oxford3000,5
office,Oxford3000,6
officer,Oxford3000,7
official,Oxford3000,8
often,Oxford3000,5
oh,Oxford3000,2
oil,Oxford3000,3
ok,Oxford3000,2
old,Oxford3000,3
old-fashioned,Oxford3000,13
on,Oxford3000,2
once,Oxford3000,4
one,Oxford3000,3
onion,Oxford3000,5
online,Oxford3000,6
only,Oxford3000,4
onto,Oxford3000,4
open,Oxford3000,4
opening,Oxford3000,7
operate,Oxford3000,7
operation,Oxford3000,9
opinion,Oxford3000,7
opponent,Oxford3000,8
opportunity,Oxford3000,11
oppose,Oxford3000,6
opposed,Oxford3000,7
opposite,Oxford3000,8
opposition,Oxford3000,10
option,Oxford3000,6
or,Oxford3000,2
orange,Oxford3000,6
order,Oxford3000,5
ordinary,Oxford3000,8
organ,Oxford3000,5
organization,Oxford3000,12
organize,Oxford3000,8
organized,Oxford3000,9
organizer,Oxford3000,9
origin,Oxford3000,6
original,Oxford3000,8
originally,Oxford3000,10
other,Oxford3000,5
otherwise,Oxford3000,9
ought,Oxford3000,5
our,Oxford3000,3
ours,Oxford3000,4
ourselves,Oxford3000,9
out,Oxford3000,3
outcome,Oxford3000,7
outdoor,Oxford3000,7
outdoors,Oxford3000,8
outer,Oxford3000,5
outline,Oxford3000,7
outside,Oxford3000,7
oven,Oxford3000,4
over,Oxford3000,4
overall,Oxford3000,7
owe,Oxford3000,3
own,Oxford3000,3
owner,Oxford3000,5
pace,Oxford3000,4
pack,Oxford3000,4
package,Oxford3000,7
page,Oxford3000,4
pain,Oxford3000,4
painful,Oxford3000,7
paint,Oxford3000,5
painter,Oxford3000,7
painting,Oxford3000,8
pair,Oxford3000,4
palace,Oxford3000,6
pale,Oxford3000,4
pan,Oxford3000,3
panel,Oxford3000,5
pants,Oxford3000,5
paper,Oxford3000,5
paragraph,Oxford3000,9
parent,Oxford3000,6
park,Oxford3000,4
parking,Oxford3000,7
parliament,Oxford3000,10
part,Oxford3000,4
participant,Oxford3000,11
participate,Oxford3000,11
particular,Oxford3000,10
particularly,Oxford3000,12
partly,Oxford3000,6
partner,Oxford3000,7
party,Oxford3000,5
pass,Oxford3000,4
passage,Oxford3000,7
passenger,Oxford3000,9
passion,Oxford3000,7
passport,Oxford3000,8
past,Oxford3000,4
path,Oxford3000,4
patient,Oxford3000,7
pattern,Oxford3000,7
pay,Oxford3000,3
payment,Oxford3000,7
peace,Oxford3000,5
peaceful,Oxford3000,8
pen,Oxford3000,3
pencil,Oxford3000,6
penny,Oxford3000,5
pension,Oxford3000,7
people,Oxford3000,6
pepper,Oxford3000,6
per,Oxford3000,3
per cent,Oxford3000,8
percentage,Oxford3000,10
perfect,Oxford3000,7
perfectly,Oxford3000,9
perform,Oxford3000,7
performance,Oxford3000,11
perhaps,Oxford3000,7
period,Oxford3000,6
permanent,Oxford3000,9
permission,Oxford3000,10
permit,Oxford3000,6
person,Oxford3000,6
personal,Oxford3000,8
personality,Oxford3000,11
personally,Oxford3000,10
perspective,Oxford3000,11
persuade,Oxford3000,8
pet,Oxford3000,3
petrol,Oxford3000,6
phase,Oxford3000,5
phenomenon,Oxford3000,10
philosophy,Oxford3000,10
phone,Oxford3000,5
photo,Oxford3000,5
photograph,Oxford3000,10
photographer,Oxford3000,12
photography,Oxford3000,11
phrase,Oxford3000,6
physical,Oxford3000,8
physics,Oxford3000,7
piano,Oxford3000,5
pick,Oxford3000,4
picture,Oxford3000,7
piece,Oxford3000,5
pig,Oxford3000,3
pile,Oxford3000,4
pilot,Oxford3000,5
pin,Oxford3000,3
pink,Oxford3000,4
pipe,Oxford3000,4
pitch,Oxford3000,5
place,Oxford3000,5
plain,Oxford3000,5
plan,Oxford3000,4
plane,Oxford3000,5
planet,Oxford3000,6
planning,Oxford3000,8
plant,Oxford3000,5
plastic,Oxford3000,7
plate,Oxford3000,5
platform,Oxford3000,8
play,Oxford3000,4
player,Oxford3000,6
pleasant,Oxford3000,8
please,Oxford3000,6
pleased,Oxford3000,7
pleasure,Oxford3000,8
plenty,Oxford3000,6
plot,Oxford3000,4
plus,Oxford3000,4
pocket,Oxford3000,6
poem,Oxford3000,4
poet,Oxford3000,4
poetry,Oxford3000,6
point,Oxford3000,5
pointed,Oxford3000,7
poison,Oxford3000,6
poisonous,Oxford3000,9
police,Oxford3000,6
policeman,Oxford3000,9
policy,Oxford3000,6
polite,Oxford3000,6
political,Oxford3000,9
politician,Oxford3000,10
politics,Oxford3000,8
pollution,Oxford3000,9
pool,Oxford3000,4
poor,Oxford3000,4
pop,Oxford3000,3
popular,Oxford3000,7
popularity,Oxford3000,10
population,Oxford3000,10
port,Oxford3000,4
portrait,Oxford3000,8
pose,Oxford3000,4
position,Oxford3000,8
positive,Oxford3000,8
possess,Oxford3000,7
possession,Oxford3000,10
possibility,Oxford3000,11
possible,Oxford3000,8
possibly,Oxford3000,8
post,Oxford3000,4
poster,Oxford3000,6
pot,Oxford3000,3
potato,Oxford3000,6
potential,Oxford3000,9
pound,Oxford3000,5
pour,Oxford3000,4
poverty,Oxford3000,7
powder,Oxford3000,6
power,Oxford3000,5
powerful,Oxford3000,8
practical,Oxford3000,9
practice,Oxford3000,8
practise,Oxford3000,8
praise,Oxford3000,6
pray,Oxford3000,4
prayer,Oxford3000,6
predict,Oxford3000,7
prediction,Oxford3000,10
prefer,Oxford3000,6
pregnant,Oxford3000,8
preparation,Oxford3000,11
prepare,Oxford3000,7
prepared,Oxford3000,8
presence,Oxford3000,8
present,Oxford3000,7
presentation,Oxford3000,12
preserve,Oxford3000,8
president,Oxford3000,9
press,Oxford3000,5
pressure,Oxford3000,8
pretend,Oxford3000,7
pretty,Oxford3000,6
prevent,Oxford3000,7
previous,Oxford3000,8
previously,Oxford3000,10
price,Oxford3000,5
priest,Oxford3000,6
primary,Oxford3000,7
prime,Oxford3000,5
prince,Oxford3000,6
princess,Oxford3000,8
principle,Oxford3000,9
print,Oxford3000,5
printer,Oxford3000,7
printing,Oxford3000,8
priority,Oxford3000,8
prison,Oxford3000,6
prisoner,Oxford3000,8
privacy,Oxford3000,7
private,Oxford3000,7
prize,Oxford3000,5
probably,Oxford3000,8
problem,Oxford3000,7
procedure,Oxford3000,9
process,Oxford3000,7
produce,Oxford3000,7
producer,Oxford3000,8
product,Oxford3000,7
production,Oxford3000,10
profession,Oxford3000,10
professional,Oxford3000,12
professor,Oxford3000,9
profile,Oxford3000,7
profit,Oxford3000,6
program,Oxford3000,7
programme,Oxford3000,9
progress,Oxford3000,8
project,Oxford3000,7
promise,Oxford3000,7
promote,Oxford3000,7
pronounce,Oxford3000,9
proof,Oxford3000,5
proper,Oxford3000,6
properly,Oxford3000,8
property,Oxford3000,8
proposal,Oxford3000,8
propose,Oxford3000,7
prospect,Oxford3000,8
protect,Oxford3000,7
protection,Oxford3000,10
protest,Oxford3000,7
proud,Oxford3000,5
prove,Oxford3000,5
provide,Oxford3000,7
psychologist,Oxford3000,12
psychology,Oxford3000,10
pub,Oxford3000,3
public,Oxford3000,6
publication,Oxford3000,11
publish,Oxford3000,7
pull,Oxford3000,4
punish,Oxford3000,6
punishment,Oxford3000,10
pupil,Oxford3000,5
purchase,Oxford3000,8
pure,Oxford3000,4
purple,Oxford3000,6
purpose,Oxford3000,7
pursue,Oxford3000,6
push,Oxford3000,4
put,Oxford3000,3
qualification,Oxford3000,13
qualified,Oxford3000,9
qualify,Oxford3000,7
quality,Oxford3000,7
quantity,Oxford3000,8
quarter,Oxford3000,7
queen,Oxford3000,5
question,Oxford3000,8
queue,Oxford3000,5
quick,Oxford3000,5
quickly,Oxford3000,7
quiet,Oxford3000,5
quietly,Oxford3000,7
quit,Oxford3000,4
quite,Oxford3000,5
quotation,Oxford3000,9
quote,Oxford3000,5
race,Oxford3000,4
racing,Oxford3000,6
radio,Oxford3000,5
railway,Oxford3000,7
rain,Oxford3000,4
raise,Oxford3000,5
range,Oxford3000,5
rank,Oxford3000,4
rapid,Oxford3000,5
rapidly,Oxford3000,7
rare,Oxford3000,4
rarely,Oxford3000,6
rate,Oxford3000,4
rather,Oxford3000,6
raw,Oxford3000,3
reach,Oxford3000,5
react,Oxford3000,5
reaction,Oxford3000,8
read,Oxford3000,4
reader,Oxford3000,6
reading,Oxford3000,7
ready,Oxford3000,5
real,Oxford3000,4
realistic,Oxford3000,9
reality,Oxford3000,7
realize,Oxford3000,7
really,Oxford3000,6
reason,Oxford3000,6
reasonable,Oxford3000,10
recall,Oxford3000,6
receipt,Oxford3000,7
receive,Oxford3000,7
recent,Oxford3000,6
recently,Oxford3000,8
reception,Oxford3000,9
recipe,Oxford3000,6
recognize,Oxford3000,9
recommend,Oxford3000,9
recommendation,Oxford3000,14
record,Oxford3000,6
recording,Oxford3000,9
recover,Oxford3000,7
recycle,Oxford3000,7
red,Oxford3000,3
reduce,Oxford3000,6
reduction,Oxford3000,9
refer,Oxford3000,5
reference,Oxford3000,9
reflect,Oxford3000,7
refuse,Oxford3000,6
regard,Oxford3000,6
region,Oxford3000,6
regional,Oxford3000,8
register,Oxford3000,8
regret,Oxford3000,6
regular,Oxford3000,7
regularly,Oxford3000,9
regulation,Oxford3000,10
reject,Oxford3000,6
relate,Oxford3000,6
related,Oxford3000,7
relation,Oxford3000,8
relationship,Oxford3000,12
relative,Oxford3000,8
relatively,Oxford3000,10
relax,Oxford3000,5
relaxed,Oxford3000,7
relaxing,Oxford3000,8
release,Oxford3000,7
relevant,Oxford3000,8
reliable,Oxford3000,8
relief,Oxford3000,6
religion,Oxford3000,8
religious,Oxford3000,9
rely,Oxford3000,4
remain,Oxford3000,6
remark,Oxford3000,6
remember,Oxford3000,8
remind,Oxford3000,6
remote,Oxford3000,6
remove,Oxford3000,6
rent,Oxford3000,4
repair,Oxford3000,6
repeat,Oxford3000,6
repeated,Oxford3000,8
replace,Oxford3000,7
reply,Oxford3000,5
report,Oxford3000,6
reporter,Oxford3000,8
represent,Oxford3000,9
representative,Oxford3000,14
reputation,Oxford3000,10
request,Oxford3000,7
require,Oxford3000,7
requirement,Oxford3000,11
rescue,Oxford3000,6
research,Oxford3000,8
researcher,Oxford3000,10
reservation,Oxford3000,11
reserve,Oxford3000,7
resident,Oxford3000,8
resist,Oxford3000,6
resolve,Oxford3000,7
resort,Oxford3000,6
resource,Oxford3000,8
respect,Oxford3000,7
respond,Oxford3000,7
response,Oxford3000,8
responsibility,Oxford3000,14
responsible,Oxford3000,11
rest,Oxford3000,4
restaurant,Oxford3000,10
result,Oxford3000,6
retain,Oxford3000,6
retire,Oxford3000,6
retired,Oxford3000,7
return,Oxford3000,6
reveal,Oxford3000,6
review,Oxford3000,6
revise,Oxford3000,6
revolution,Oxford3000,10
reward,Oxford3000,6
rhythm,Oxford3000,6
rice,Oxford3000,4
rich,Oxford3000,4
rid,Oxford3000,3
ride,Oxford3000,4
right,Oxford3000,5
ring,Oxford3000,4
rise,Oxford3000,4
risk,Oxford3000,4
river,Oxford3000,5
road,Oxford3000,4
robot,Oxford3000,5
rock,Oxford3000,4
role,Oxford3000,4
roll,Oxford3000,4
romantic,Oxford3000,8
roof,Oxford3000,4
room,Oxford3000,4
root,Oxford3000,4
rope,Oxford3000,4
rough,Oxford3000,5
round,Oxford3000,5
route,Oxford3000,5
routine,Oxford3000,7
row,Oxford3000,3
royal,Oxford3000,5
rub,Oxford3000,3
rubber,Oxford3000,6
rubbish,Oxford3000,7
rude,Oxford3000,4
rugby,Oxford3000,5
rule,Oxford3000,4
run,Oxford3000,3
runner,Oxford3000,6
running,Oxford3000,7
rural,Oxford3000,5
rush,Oxford3000,4
sad,Oxford3000,3
sadly,Oxford3000,5
safe,Oxford3000,4
safety,Oxford3000,6
sail,Oxford3000,4
sailing,Oxford3000,7
sailor,Oxford3000,6
salad,Oxford3000,5
salary,Oxford3000,6
sale,Oxford3000,4
salt,Oxford3000,4
same,Oxford3000,4
sample,Oxford3000,6
sand,Oxford3000,4
sandwich,Oxford3000,8
satellite,Oxford3000,9
satisfied,Oxford3000,9
satisfy,Oxford3000,7
saturday,Oxford3000,8
sauce,Oxford3000,5
save,Oxford3000,4
saving,Oxford3000,6
say,Oxford3000,3
scale,Oxford3000,5
scan,Oxford3000,4
scared,Oxford3000,6
scary,Oxford3000,5
scene,Oxford3000,5
schedule,Oxford3000,8
